,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,split
TCGA-BH-A0E2,2.4465508460998535,0.9013590216636658,0.6758193373680115,-0.8172032833099365,-0.03408044949173927,1.852901577949524,2.303292751312256,0.22531194984912872,0.882013738155365,1.6090728044509888,train
TCGA-BH-A0HK,3.8450002670288086,0.8244097232818604,-4.432851314544678,2.7007460594177246,1.6088389158248901,-0.6323637962341309,2.4443471431732178,-0.4055624306201935,-1.9537235498428345,-1.0406352281570435,train
TCGA-B6-A0RV,0.46364524960517883,1.7419289350509644,-0.8539660573005676,0.8684398531913757,0.9745728373527527,0.43904098868370056,2.4662680625915527,1.3786238431930542,1.0739634037017822,0.4974399507045746,train
TCGA-GM-A3XN,-0.021292786541023734,1.3693513445769707,-0.7445499227297437,1.7337719811262573,0.5342389413965026,-0.47988693144231886,0.6095071366473219,0.4848987582788009,-0.8152301132872068,-0.15430892407784638,test
TCGA-AN-A0XS,0.5404906368747597,1.8645095136684067,0.28573783738499503,0.16488992724223475,1.3964996443211433,-0.5532444061058294,-0.7746883158931018,0.3122054262511019,0.5866461737545976,0.25942214641619255,test
TCGA-D8-A27T,0.5056573152542114,2.2478041648864746,0.6003825664520264,0.1997479498386383,1.522932529449463,-0.537519097328186,-3.96187162399292,-1.111081600189209,-0.5055765509605408,-0.1391763836145401,train
TCGA-EW-A1J5,2.0766475200653076,1.6546331644058228,1.0688506364822388,-0.8331912159919739,1.1754224300384521,1.017551064491272,-2.4852957725524902,0.3153856098651886,0.07787752151489258,-1.1445764303207397,train
TCGA-BH-A0BJ,-2.1298254377299775,0.601018558394103,-0.1685734255652613,3.367241361797909,-1.1455023106547697,0.5717242046529164,0.8256906213465824,0.8945631248191462,0.2961930665134027,-0.3918146596949543,test
TCGA-E2-A1IU,-0.3080177307128906,2.712754487991333,-1.598631501197815,0.015617674216628075,1.1806126832962036,0.6008120775222778,-2.491691827774048,1.2279568910598755,0.10192541033029556,-0.3838076591491699,train
TCGA-A7-A425,1.109522804750092,1.9209033965626585,-0.11314322238466142,1.096617122971768,-1.1789704315576661,-0.42819646178700665,-0.45579125712568896,0.37207637797221454,-0.5091495685457585,-0.759545470655785,test
TCGA-E9-A24A,-2.5739219188690186,2.0347752571105957,1.4278486967086792,-2.6054179668426514,-3.1339309215545654,-0.009557893499732018,-0.42954909801483154,-0.724675714969635,-1.9106578826904297,0.5441129207611084,train
TCGA-AR-A0U3,3.7710371017456055,1.4965020418167114,2.3016884326934814,-1.4814153909683228,-2.0736048221588135,0.21495521068572998,-1.8069320917129517,0.4662278890609741,1.5658001899719238,-1.0598258972167969,train
TCGA-A2-A3KD,-0.7848905045399602,2.1043493400868516,-0.2847039463283202,-0.07078126955545251,-0.8820076827643538,0.2071983398212273,0.4804119697542377,0.7455558071097338,-0.7146346505667291,-0.46558555587137235,test
TCGA-AR-A1AM,-1.5039920806884766,1.9546751976013184,-1.6654856204986572,1.7394192218780518,1.109802007675171,-0.58852219581604,-2.1796185970306396,1.5253682136535645,-0.27456578612327576,0.10127338767051697,train
TCGA-AR-A5QN,2.479724168777466,1.3863637447357178,1.8230119943618774,1.9108158349990845,-1.4297544956207275,0.12869144976139069,3.914368152618408,-0.566942572593689,1.4784622192382812,-0.5984314680099487,train
TCGA-E2-A1L8,0.35752958059310913,2.515571355819702,-0.1733984649181366,-0.08714453876018524,0.535760760307312,-0.987777054309845,-3.4850962162017822,-1.0945831537246704,-1.901136875152588,-0.18561282753944397,train
TCGA-C8-A1HO,4.014598369598389,1.740566611289978,0.11544125527143478,-3.0105316638946533,1.570111632347107,3.6986072063446045,2.398435354232788,-1.2495404481887817,1.5671058893203735,1.9114365577697754,train
TCGA-JL-A3YX,1.3059184551239014,1.485127568244934,-1.7012691497802734,0.04671308398246765,-1.9082973003387451,-1.2365721464157104,-1.9841912984848022,1.2413045167922974,0.48749402165412903,1.5036120414733887,train
TCGA-BH-A0DI,-1.310329195021492,0.025659029006518026,-0.4947862055419285,2.00496505757545,-0.7910586161022038,-0.13428943350373237,1.1741590653877183,1.0340147899107894,0.33248993822745937,-0.09690429819504774,test
TCGA-OL-A5RV,-0.9313501715660095,2.2676446437835693,0.7316828370094299,1.6001267433166504,-0.40390339493751526,-0.8141965866088867,-0.3830603361129761,2.89412784576416,-0.658157467842102,0.11155004799365997,train
TCGA-A2-A0CT,4.974680423736572,0.9185953736305237,1.0619922876358032,-1.239953637123108,-2.0394232273101807,1.952990174293518,3.902761936187744,0.2709871828556061,1.818568468093872,1.0608733892440796,train
TCGA-AR-A1AS,0.956188976764679,1.5330355167388916,2.149188280105591,-2.8647830486297607,-4.390116214752197,-2.3116376399993896,-4.3010149002075195,0.4625699520111084,-2.406582832336426,-0.3662926256656647,train
TCGA-AC-A3TN,2.444744110107422,3.134681463241577,-3.346165418624878,-0.3610955476760864,-3.3639464378356934,-0.541915774345398,0.7147897481918335,0.7281249165534973,-1.3804782629013062,-0.4631141424179077,train
TCGA-B6-A2IU,0.46225613355636597,2.821164846420288,0.4801752269268036,0.19598886370658875,-1.9825247526168823,0.6028409004211426,-3.4802350997924805,0.8871650099754333,-0.4001818001270294,0.004980092402547598,train
TCGA-S3-A6ZG,3.348151922225952,2.362907648086548,1.0767279863357544,-1.6213873624801636,2.241028070449829,0.9245184659957886,3.223437547683716,0.9339519143104553,-0.48724907636642456,-0.2523500621318817,train
TCGA-AC-A23C,1.1653319597244263,0.9160631895065308,0.3308541476726532,-0.33026543259620667,2.4007177352905273,-1.7821969985961914,0.06874322146177292,0.024824440479278564,0.37898319959640503,0.44066381454467773,train
TCGA-AC-A2FM,2.024545374007737,1.516661542999343,0.21446958820459736,1.1889745846337936,-1.0456475964771534,1.1317548355376135,1.3385385324687684,0.24692598786072206,1.2812027759829026,0.045454531225054974,test
TCGA-BH-A0DS,2.002054257109318,1.0834257885180905,0.2333006495240368,-0.0763297107344032,0.15008363913506875,-0.6713768384354813,1.1085733224594352,-0.5511019060387535,-0.41591121976834516,-0.07006289240006246,test
TCGA-LD-A7W6,0.8202856183052063,2.962914228439331,1.3873215913772583,1.4360638856887817,1.2343199253082275,1.0857806205749512,-0.4794325530529022,1.3505277633666992,-1.1463897228240967,-0.25227946043014526,train
TCGA-A1-A0SH,-0.691449761390686,1.1072050333023071,0.3832491636276245,0.21222016215324402,-0.9523294568061829,-1.0935611724853516,-0.4603833556175232,1.3476660251617432,0.9605368971824646,0.7173730134963989,train
TCGA-GM-A2DK,-0.1418505971349702,0.9672016773285327,-0.10603620876007731,1.0128602726709308,0.2854727969195008,1.0543050835871135,-0.10303538255623972,-0.5613699378809317,1.3300134117671056,0.06085141138257629,test
TCGA-EW-A423,3.628427743911743,1.4954097270965576,-3.2638566493988037,-2.1064629554748535,-1.9396634101867676,-0.5238118171691895,1.1751158237457275,0.5351192951202393,-1.5899854898452759,-0.8857793211936951,train
TCGA-BH-A0BS,-3.523332118988037,2.045450448989868,2.2689812183380127,-0.4719473719596863,-4.286168098449707,-0.22076795995235443,1.7861199378967285,0.002700813813135028,0.14961916208267212,-1.0966330766677856,train
TCGA-A2-A0YD,0.13634316623210907,2.0258939266204834,1.2639026641845703,1.4404147863388062,-0.409589022397995,-1.1449871063232422,1.1767020225524902,0.20202581584453583,-0.837094783782959,-0.23335523903369904,train
TCGA-BH-A1FB,-3.4675912857055664,0.581640362739563,-1.4841532707214355,5.708463668823242,0.7750808000564575,-0.48366478085517883,1.6321645975112915,1.6749616861343384,0.567014217376709,-0.22565919160842896,train
TCGA-E9-A1R6,2.2704310197731634,0.9102984011326457,-0.8399981499737298,-1.1082766940561866,-1.3481159424176126,1.734742393514339,-0.19998930798593717,-0.248933566538819,1.0059816813052047,0.30741380838798915,test
TCGA-GM-A2DN,0.05798003450036049,0.8168296813964844,0.11028473824262619,-0.508821964263916,3.4254674911499023,-0.8663609027862549,1.3598178625106812,1.3605895042419434,-1.6636221408843994,-0.7220532298088074,train
TCGA-AC-A2QI,-0.22134441137313843,1.9150141477584839,2.0527899265289307,-0.44503849744796753,0.07150574773550034,-0.7815999388694763,-3.483311653137207,0.1785774677991867,-1.0254865884780884,-0.9087053537368774,train
TCGA-E9-A1R0,0.5514948964118958,2.6286935806274414,-3.9584743976593018,2.4667975902557373,1.6628754138946533,0.793565571308136,-2.1270763874053955,-1.179626226425171,0.08389919996261597,0.10440246015787125,train
TCGA-D8-A1XC,0.196623757481575,3.371840715408325,-0.5663270950317383,-3.3511576652526855,-5.157979965209961,2.0756711959838867,-0.5262089371681213,-0.979464590549469,-2.9361557960510254,-1.048332929611206,train
TCGA-LL-A7SZ,0.4123893505710281,-0.40565172599184685,0.046207094051780064,-1.7244046139229539,5.039717098121243,-0.05513819315045384,-0.8546996270303685,-0.22966160507964117,0.22962855926107859,-0.4268788395925239,test
TCGA-E9-A1RA,-0.8629283905029297,1.7579617500305176,-0.9804713726043701,-0.7365541458129883,-0.49274173378944397,-0.7817462086677551,1.0618908405303955,-0.7582374811172485,-1.5048936605453491,1.8279527425765991,train
TCGA-EW-A1P3,0.5177925229072571,2.377854585647583,-4.035388946533203,0.23213718831539154,-0.8259188532829285,0.1860484778881073,-2.1977784633636475,0.2583099901676178,-0.8594828844070435,0.3902566730976105,train
TCGA-LL-A9Q3,2.284121513366699,0.8814961314201355,0.7865620851516724,-1.982982873916626,-0.03117697313427925,-0.5285968780517578,-0.5680955052375793,0.41165077686309814,0.6800113320350647,0.4512683153152466,train
TCGA-E2-A1L6,-0.9387972354888916,3.01167893409729,0.7815795540809631,1.6011792421340942,-2.351060628890991,0.07120732218027115,-0.0545719638466835,1.1963363885879517,-0.6403142809867859,-0.2733171880245209,train
TCGA-AR-A5QP,0.6280379327297662,0.9186312347238356,-1.0503261796072751,1.6173835127433585,-0.05273297059393578,-0.2291533290447505,1.4093945806768886,1.2421019811655876,-0.30487207799942956,-0.26520642756114826,test
TCGA-PE-A5DC,2.1964462862133045,1.1169903651399142,-0.054753980758204444,-0.6342791457355265,-0.9957911983769487,0.9759303449236026,-1.1955097684085643,-0.4250711135926423,0.35334765993814893,-0.29558638849456714,test
TCGA-C8-A3M7,0.6129532612448662,-0.21778779171154714,-0.9521528236736115,1.3346739309036495,1.115831673693825,-1.7841822530067624,1.4782810549506282,0.43021990203870936,0.24121200665499098,-0.06925838382984673,test
TCGA-GM-A2D9,2.419572353363037,2.1399903297424316,1.6803061962127686,-0.21238182485103607,-2.2869009971618652,-1.128435492515564,0.1812366247177124,0.4511232376098633,-0.05751118063926697,-0.3203396797180176,train
TCGA-A7-A0D9,0.7220538854598999,0.390114426612854,-1.7000250816345215,7.2043776512146,-2.4262633323669434,0.854319155216217,-0.6242027282714844,-4.485807418823242,2.0614187717437744,1.7191413640975952,train
TCGA-AC-A3W7,0.6768268346786499,1.9821085929870605,-2.341366767883301,1.5695630311965942,-2.5603060722351074,-1.8975651264190674,2.43695068359375,1.8797844648361206,-0.8395565152168274,0.32050850987434387,train
TCGA-BH-A8FY,3.759967803955078,2.833571672439575,2.6454591751098633,-0.9241495728492737,-4.899494647979736,0.796602189540863,-2.384704351425171,0.6945302486419678,-1.2136441469192505,-2.826352596282959,train
TCGA-E9-A3Q9,-0.8676589131355286,3.152418613433838,0.43599268794059753,1.1070414781570435,0.9742493629455566,1.5842961072921753,-3.899216413497925,-2.2545576095581055,0.20219551026821136,-1.4882621765136719,train
TCGA-S3-AA12,2.313049793243408,2.722123146057129,2.704167127609253,-3.679894208908081,-0.29835933446884155,3.2564139366149902,-6.278015613555908,-0.3929637670516968,2.6317739486694336,-0.5487043261528015,train
TCGA-A2-A4S0,-2.579055070877075,3.318725824356079,1.3101294040679932,-2.2995376586914062,-4.7270660400390625,3.5670559406280518,0.4699714481830597,-1.5830057859420776,-1.0068821907043457,-0.6040621399879456,train
TCGA-LD-A7W5,1.1545330115028203,0.5377790720209469,-0.5213185190868883,0.18484013988712358,2.7029362100779686,0.333547181989001,0.9317611612539269,0.075028700873125,0.6317270327344048,-0.5798829965182032,test
TCGA-B6-A0RN,3.1294102668762207,2.269477605819702,-2.038011074066162,-0.9550390839576721,-0.7411308288574219,-0.6408575177192688,-1.613747239112854,0.11586946994066238,-2.354252576828003,0.5418764352798462,train
TCGA-S3-AA11,2.3315699100494385,1.8001205921173096,0.19358223676681519,-0.7360748648643494,-3.2535674571990967,0.160703644156456,-2.0186119079589844,1.9159550666809082,2.1463303565979004,-0.28286024928092957,train
TCGA-AR-A24M,0.059070754796266556,2.757462739944458,0.32910481095314026,-0.038317110389471054,-0.929854691028595,-0.3948659300804138,-1.1475874185562134,1.6765848398208618,-1.3242549896240234,0.3179141879081726,train
TCGA-OL-A66O,4.025107383728027,2.279853582382202,1.123549461364746,-2.4420785903930664,0.20155392587184906,2.7030727863311768,-2.0112106800079346,1.34043550491333,2.060365676879883,-1.3841890096664429,train
TCGA-AC-A3YJ,-0.35582342557509916,2.7059380825914503,1.1309378495959181,-1.9326546604907617,-1.1311308871570005,0.30315788949466965,-0.5312230946535302,0.17330302935475986,-1.0330238575037836,-0.37901244117079735,test
TCGA-AO-A12E,2.948051929473877,1.4078307151794434,0.4758601486682892,3.0128393173217773,-1.4866704940795898,0.6678349375724792,2.081228494644165,0.7357105612754822,0.9769058227539062,-1.6586092710494995,train
TCGA-OL-A6VQ,-0.37543812326381293,1.8791018733936025,-1.7086998831725932,1.2824779634226469,0.12283727778360949,-0.47300456025756715,-0.19058647301825848,1.0669093358271207,-0.6515849174288845,-0.2643218464425828,test
TCGA-XX-A899,0.5928411483764648,1.2310066223144531,1.1624984741210938,2.2909598350524902,1.4550914764404297,-0.29010009765625,2.059251070022583,-0.522731363773346,-0.35948532819747925,-0.5129916071891785,train
TCGA-A2-A1FV,4.282704830169678,2.217705011367798,-0.42122578620910645,1.6838961839675903,-3.383397102355957,2.7191641330718994,-3.1526474952697754,-0.21974383294582367,1.477595567703247,-1.0327903032302856,train
TCGA-AC-A2B8,0.8982805596503773,1.9303749533351546,-0.7996082194248463,1.3749467931470714,-0.7888634856588069,-0.8976707530921383,0.16402413785712544,-0.07300779637549525,-0.6949772369460735,-0.005379869113764831,test
TCGA-A1-A0SQ,0.39910447106666397,2.5612737698837726,0.8560521182358979,-1.2435943252525254,-0.26979706623182337,1.71648449239813,-1.4923152823947206,-0.4801466174166797,-0.08760859534043647,0.052003428877014014,test
TCGA-OL-A66N,1.8161848783493042,1.1444506645202637,-3.276785373687744,0.7253164649009705,1.793755292892456,-0.8084685206413269,2.6484274864196777,1.2898849248886108,-0.2928082346916199,-0.3044334948062897,train
TCGA-AR-A1AP,2.698901891708374,0.7545847296714783,-0.1503857672214508,0.017782706767320633,-1.601306438446045,-0.8623496294021606,2.334404706954956,-0.17805565893650055,-1.5770951509475708,-0.34976139664649963,train
TCGA-BH-A201,-1.036359429359436,1.5637749433517456,1.5866305828094482,1.519283652305603,-2.3692052364349365,0.014713769778609276,1.5004663467407227,1.2600934505462646,-1.6562193632125854,-0.23584496974945068,train
TCGA-S3-AA14,-0.5802809000015259,2.2380363941192627,0.2094397097826004,1.2231318950653076,-0.0510878711938858,-1.1259551048278809,-0.88179612159729,1.4039491415023804,0.1758539229631424,1.1361620426177979,train
TCGA-E9-A3X8,-0.5459824800491333,1.0642805099487305,-0.33876559138298035,1.4654552936553955,1.6260117292404175,-1.0294042825698853,0.8610197901725769,1.156666874885559,-1.4409533739089966,-0.6694768071174622,train
TCGA-AO-A0JG,1.332759976387024,1.7696599960327148,0.8534259796142578,0.7050291895866394,0.8832463622093201,1.5017378330230713,0.14173012971878052,-0.21585281193256378,0.37827807664871216,-0.8084335327148438,train
TCGA-AR-A2LO,-0.12637990713119507,1.0602669715881348,-1.2937887907028198,1.9830923080444336,1.5850794315338135,1.2526837587356567,1.5265294313430786,0.9297834634780884,0.2599230706691742,-0.5622518658638,train
TCGA-E9-A1R2,0.00907164067029953,1.3593658208847046,1.3431402444839478,-0.26406556367874146,-1.0957950353622437,1.6970773935317993,0.45615649223327637,-0.6797336935997009,0.9292643666267395,3.0059731006622314,train
TCGA-BH-A1EO,1.2938571711633653,0.6140038151911854,-0.6418468796790467,0.8040870539005303,-0.7355684101544177,-0.08513251553816588,0.697361506281697,-0.3383478716295408,0.4690260150731424,0.4610803445537654,test
TCGA-AC-A2FF,-3.3584580421447754,1.0083656311035156,-1.6077954769134521,3.683347702026367,2.7277259826660156,-0.42139115929603577,1.535478949546814,0.019002584740519524,0.4007108211517334,-0.42193982005119324,train
TCGA-GM-A2DI,-1.5738773835913724,0.37664237541614604,-0.5581870999750298,0.6878139976151295,3.5430860097240413,-0.3011579868308759,0.4032025915418169,0.08255233562270443,0.10635242088536224,-0.3699692277579698,test
TCGA-D8-A1JU,-1.4075685739517212,2.1840827465057373,0.16835540533065796,3.1225199699401855,-0.07176922261714935,-1.1966313123703003,0.3036038279533386,-0.908019483089447,-0.9199755191802979,0.2587922215461731,train
TCGA-E2-A1B5,-3.7563490867614746,0.7082287669181824,-2.721362590789795,1.8194326162338257,3.7990076541900635,-0.39802485704421997,1.8583728075027466,-1.1248281002044678,0.40633630752563477,-1.3718452453613281,train
TCGA-OL-A5D8,4.4395318031311035,1.825502634048462,0.5958483219146729,-2.3557183742523193,-0.037911538034677505,1.4617103338241577,2.38004732131958,0.32581382989883423,0.48557764291763306,-0.5535618662834167,train
TCGA-D8-A1JB,-0.7976674243942683,0.8731482571262449,-0.4385530148760348,0.39327070349764953,2.4602063656492485,0.15237023156254179,0.5375992148573,0.4433051172265449,0.6567308688828509,0.23134161560945174,test
TCGA-D8-A73U,-0.6417261958122253,0.8646532893180847,-0.09913961589336395,-0.8715019226074219,6.036708354949951,-1.5491611957550049,2.0061869621276855,-0.28884902596473694,-1.2335256338119507,-1.2633514404296875,train
TCGA-E9-A1QZ,-1.2770808935165405,1.3778533935546875,-1.2968581914901733,3.079510450363159,1.671599268913269,1.3344957828521729,-1.5846045017242432,-1.2216945886611938,0.19101233780384064,-0.998175323009491,train
TCGA-PL-A8LX,-0.20802894234657288,2.2225611209869385,1.6578961610794067,-3.3780417442321777,-3.8175671100616455,3.237396001815796,-0.42562136054039,-1.6627380847930908,-0.8408567905426025,-0.853556215763092,train
TCGA-BH-A0DK,-2.2320361137390137,1.0428509712219238,1.7016053199768066,1.4415842294692993,2.7850022315979004,0.057160139083862305,2.1025524139404297,0.42320647835731506,1.1815595626831055,-0.5825920701026917,train
TCGA-BH-A0H6,-1.1817712783813477,2.473053216934204,-3.357179880142212,-0.7264856696128845,-3.1015231609344482,-0.3356282114982605,-1.8803372383117676,-0.47007787227630615,-0.1630227267742157,1.830536961555481,train
TCGA-D8-A1X8,0.4122100563880308,2.517378584892661,0.12124468136563578,0.3627053598737751,-0.20087397919679903,0.003759285691089113,-0.9266946320541313,0.39361689756590534,-0.21782795984695272,-0.3390605177035669,test
TCGA-EW-A6SC,-0.2897374927997589,2.4323787689208984,-3.453573226928711,0.24459725618362427,0.7857089042663574,0.7885980010032654,-4.128637313842773,0.5921066403388977,2.139866352081299,0.4239886403083801,train
TCGA-AO-A126,1.4500761032104492,2.773822069168091,1.7913635969161987,-1.4237489700317383,-1.951505422592163,0.2682633399963379,0.42396900057792664,-0.11001225560903549,0.21145012974739075,0.719571053981781,train
TCGA-E2-A15I,-1.6171182743217762,0.06477118201947414,-0.6571120425937004,3.8856746642431417,-0.06530530710112475,0.31902658080174257,0.4963860602139916,-1.0369005189068812,0.20559866215468733,-0.2448618395155778,test
TCGA-AC-A6IX,1.5518940687179565,1.1501684188842773,-1.4565563201904297,2.2795207500457764,1.339923620223999,-0.41007211804389954,3.7647507190704346,-0.5332114100456238,1.6280224323272705,0.5974075794219971,train
TCGA-D8-A3Z5,-0.12818112969398499,2.2530786991119385,-1.8361248970031738,3.484849691390991,0.04488741233944893,-0.38054993748664856,-0.9414644241333008,1.961342453956604,-0.9052096605300903,-0.1919107884168625,train
TCGA-A2-A0YL,-0.9689913392066956,1.578495979309082,0.2022513747215271,2.120084047317505,-0.39065539836883545,-0.38107264041900635,-1.3283047676086426,2.033299446105957,-0.27859026193618774,-0.20581530034542084,train
TCGA-E2-A3DX,-1.0950411135824916,0.5973516788633094,-1.0914809876291236,0.7554912894512492,3.1491815729701695,-1.3416173184461175,0.2760842788793451,0.21404770039265078,-0.047664368530488554,-0.3113539810912313,test
TCGA-AO-A03L,1.787213921546936,0.9549527764320374,0.6412000060081482,-0.9519231915473938,1.6548371315002441,-0.3010903596878052,-0.730964183807373,0.6550872325897217,0.946630597114563,-0.8652564287185669,train
TCGA-BH-A0BV,-3.483421564102173,2.064422130584717,2.632642984390259,-2.006100654602051,0.8272415399551392,0.3528522849082947,1.9808752536773682,0.044338252395391464,0.49402549862861633,-1.0939934253692627,train
TCGA-A7-A26H,1.3426875158367384,1.5029097055596718,-0.15833364958973148,-1.0061638417559378,-0.6640192883877057,-0.9273064651757489,-0.5352768166539658,-0.21378926143471258,-0.4493566901011367,0.019915726998298505,test
TCGA-AO-A0JI,3.964561659110838,2.0940408892221423,-0.34079731785633854,-0.1377641943779747,-0.541574776106147,3.150688402796193,2.529131672002325,-0.48952883420270904,1.4516318799869283,-0.22446907855867426,test
TCGA-A2-A0T6,2.0448553562164307,1.4822072982788086,-0.1732197105884552,1.3186419010162354,1.0090234279632568,-1.0894982814788818,2.2137062549591064,-1.5902591943740845,-0.8392623066902161,-0.2582603096961975,train
TCGA-B6-A0RG,0.1995171159505844,1.8484498262405396,-0.5995745658874512,-1.3636575937271118,-1.840267539024353,1.5579473972320557,-7.14304256439209,1.0539146661758423,2.5428926944732666,0.9042977094650269,train
TCGA-EW-A424,2.769665479660034,2.0099937915802,-0.22513535618782043,0.5221512913703918,-0.915195643901825,0.4229351580142975,2.908220052719116,2.166799306869507,-0.7320778369903564,-0.38175806403160095,train
TCGA-AC-A2FB,-3.684785842895508,1.036818265914917,-4.562186241149902,1.4729838371276855,1.8461494445800781,-0.49657920002937317,1.742830514907837,1.0621411800384521,0.5954380035400391,-0.9918228983879089,train
TCGA-AN-A0XN,2.6807453632354736,-0.17047764360904694,-1.1616265773773193,-1.600974202156067,-2.882612466812134,-1.2472212314605713,4.006753921508789,-0.8703646063804626,-0.03489017114043236,-0.5601733922958374,train
TCGA-D8-A27I,-0.21982387156150865,1.0448318626988884,-2.1065281915684975,2.013845187682634,1.0712341991268972,-0.21590306992924715,-0.24231942393831493,0.3228851452715326,0.38108803534070684,-0.1853097324992634,test
TCGA-A7-A4SC,1.464550256729126,1.134840488433838,-3.224196195602417,2.370253086090088,-1.0662750005722046,-1.6439415216445923,2.172938585281372,0.46192267537117004,-0.5421675443649292,-1.0188109874725342,train
TCGA-AO-A12C,0.9934283393320857,1.9166252539387718,0.33942970567665726,0.4354679758169054,-0.7848184003193356,0.6951793933127569,-0.9848140794111938,0.1348625623153261,1.1028879703915182,1.11440530391151,test
TCGA-AR-A24L,-1.050009846687317,2.0751428604125977,-0.09723935276269913,-0.6236260533332825,-1.075679898262024,2.4089484214782715,-3.1173837184906006,-0.019893193617463112,1.7776850461959839,0.5509003400802612,train
TCGA-BH-A1EW,-0.07455623965828846,1.1354935513225834,-0.18197179950854503,2.8695475763251963,0.6403470130539707,0.2521205664563026,1.1350620337664354,0.5284049444853648,0.4602501316322846,0.36194213584075724,test
TCGA-D8-A73X,0.5860304354627718,2.7687600273777258,0.3820572763421595,0.15879263297469476,-1.1111040686234688,-1.0536437088004926,1.3436559942289872,1.4658252888843215,-0.8702486946772076,0.4405120946174676,test
TCGA-BH-A1ES,-3.672593593597412,0.43742635846138,-1.0864869356155396,-0.7794288992881775,-5.495329856872559,0.36510932445526123,1.8721328973770142,-0.6896268725395203,1.208179235458374,-1.380840539932251,train
TCGA-A2-A0CR,-0.47902602168381564,0.5378673318336998,-0.9918298307275532,1.0260208935102555,3.8089384120791436,-0.4775173851275505,1.3292702350759948,0.6377900062309758,-0.06674152464236123,-1.2722774200641593,test
TCGA-EW-A2FS,1.8503180742263794,0.6799271702766418,-0.6115292906761169,0.3349584937095642,3.4018402099609375,2.097506046295166,-0.13672776520252228,0.729631781578064,0.8850043416023254,-0.81108558177948,train
